source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,paper_value_ncloc,our_value_ncloc,diff_ncloc,abs_diff_ncloc,paper_value_bugs,our_value_bugs,diff_bugs,abs_diff_bugs,paper_value_vulnerabilities,our_value_vulnerabilities,diff_vulnerabilities,abs_diff_vulnerabilities,paper_value_code_smells,our_value_code_smells,diff_code_smells,abs_diff_code_smells,paper_value_duplicated_lines_density,our_value_duplicated_lines_density,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,paper_value_comment_lines_density,our_value_comment_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,paper_value_cognitive_complexity,our_value_cognitive_complexity,diff_cognitive_complexity,abs_diff_cognitive_complexity,paper_value_technical_debt,our_value_technical_debt,diff_technical_debt,abs_diff_technical_debt,paper_value_static_analysis_warnings,our_value_static_analysis_warnings,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
treatment,panther-labs/panther-analysis,2024-08,exact_match,fc581846edf0f01e294457d00acfc5b904e34738,fc581846edf0f01e294457d00acfc5b904e34738,ncloc_identical,17229.0,17229.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,170.0,204.0,34.0,34.0,1.7,1.7,0.0,0.0,12.1,12.1,0.0,0.0,2434.0,2434.0,0.0,0.0,1009.0,996.0,-13.0,13.0,171.0,206.0,35.0,35.0
treatment,panther-labs/panther-analysis,2024-09,exact_match,e36ab755e770405c0fdb16cc8ef7354fbdb30ce9,e36ab755e770405c0fdb16cc8ef7354fbdb30ce9,ncloc_identical,17601.0,17601.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,170.0,203.0,33.0,33.0,1.8,1.8,0.0,0.0,11.9,11.9,0.0,0.0,2459.0,2459.0,0.0,0.0,1007.0,989.0,-18.0,18.0,171.0,205.0,34.0,34.0
treatment,panther-labs/panther-analysis,2024-10,exact_match,eeaaaf08d083b6032a5cf3627573be7448415a28,eeaaaf08d083b6032a5cf3627573be7448415a28,ncloc_identical,16576.0,16576.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,160.0,187.0,27.0,27.0,1.4,1.4,0.0,0.0,11.4,11.4,0.0,0.0,2352.0,2352.0,0.0,0.0,936.0,898.0,-38.0,38.0,161.0,189.0,28.0,28.0
treatment,panther-labs/panther-analysis,2024-11,exact_match,d02d3e76d1994587a2b8fe5be3c7835bbe132520,d02d3e76d1994587a2b8fe5be3c7835bbe132520,ncloc_identical,17160.0,17160.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,161.0,188.0,27.0,27.0,2.1,2.1,0.0,0.0,11.3,11.3,0.0,0.0,2413.0,2413.0,0.0,0.0,941.0,903.0,-38.0,38.0,162.0,190.0,28.0,28.0
treatment,panther-labs/panther-analysis,2024-12,exact_match,0256e82f8fa9e6422d433578d0e40184912a9f82,0256e82f8fa9e6422d433578d0e40184912a9f82,ncloc_identical,17495.0,17495.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,161.0,187.0,26.0,26.0,2.0,2.0,0.0,0.0,11.2,11.2,0.0,0.0,2457.0,2457.0,0.0,0.0,938.0,894.0,-44.0,44.0,162.0,189.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-01,exact_match,71d7eeb2e7c7ebe65e42e1907b86f09f4ccc5c6f,71d7eeb2e7c7ebe65e42e1907b86f09f4ccc5c6f,ncloc_identical,18301.0,18301.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,164.0,192.0,28.0,28.0,2.8,2.8,0.0,0.0,11.7,11.7,0.0,0.0,2561.0,2561.0,0.0,0.0,955.0,921.0,-34.0,34.0,165.0,194.0,29.0,29.0
treatment,panther-labs/panther-analysis,2025-02,exact_match,642d24848e2157a207f954ba1cc01409ece6fba5,642d24848e2157a207f954ba1cc01409ece6fba5,ncloc_identical,18540.0,18540.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,164.0,193.0,29.0,29.0,2.8,2.8,0.0,0.0,11.6,11.6,0.0,0.0,2594.0,2594.0,0.0,0.0,955.0,921.0,-34.0,34.0,165.0,195.0,30.0,30.0
treatment,panther-labs/panther-analysis,2025-03,exact_match,a2abdcf4369e99c412d78aefd6e0304a6dbc09a8,a2abdcf4369e99c412d78aefd6e0304a6dbc09a8,ncloc_identical,18703.0,18703.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,165.0,192.0,27.0,27.0,2.1,2.1,0.0,0.0,11.2,11.2,0.0,0.0,2633.0,2633.0,0.0,0.0,953.0,909.0,-44.0,44.0,166.0,194.0,28.0,28.0
treatment,panther-labs/panther-analysis,2025-04,exact_match,eabf1e5d7347d0b16fe04f1cdd8177cea566739f,eabf1e5d7347d0b16fe04f1cdd8177cea566739f,ncloc_close,18773.0,18871.0,98.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,162.0,191.0,29.0,29.0,1.9,1.9,0.0,0.0,11.2,11.2,0.0,0.0,2643.0,2658.0,15.0,15.0,938.0,907.0,-31.0,31.0,163.0,193.0,30.0,30.0
treatment,panther-labs/panther-analysis,2025-05,exact_match,ad044d32ab62f43d10d305715cbeccd3ad1d6022,ad044d32ab62f43d10d305715cbeccd3ad1d6022,ncloc_identical,18903.0,18903.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,164.0,191.0,27.0,27.0,1.9,1.9,0.0,0.0,11.2,11.2,0.0,0.0,2669.0,2669.0,0.0,0.0,952.0,908.0,-44.0,44.0,165.0,193.0,28.0,28.0
treatment,panther-labs/panther-analysis,2025-06,exact_match,185cb1db26535ded893ebdf0c26a5fef700ab546,185cb1db26535ded893ebdf0c26a5fef700ab546,ncloc_identical,18908.0,18908.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,165.0,192.0,27.0,27.0,1.9,1.9,0.0,0.0,11.2,11.2,0.0,0.0,2674.0,2674.0,0.0,0.0,954.0,910.0,-44.0,44.0,166.0,194.0,28.0,28.0
treatment,panther-labs/panther-analysis,2025-07,exact_match,e50a5ee55e313ce12b065d8c6486c2e16ae23916,e50a5ee55e313ce12b065d8c6486c2e16ae23916,ncloc_identical,19163.0,19163.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,170.0,197.0,27.0,27.0,1.9,1.9,0.0,0.0,11.2,11.2,0.0,0.0,2710.0,2710.0,0.0,0.0,990.0,946.0,-44.0,44.0,171.0,199.0,28.0,28.0
treatment,panther-labs/panther-analysis,2025-08,exact_match,0690f53e62019b6a3e89c3d9eabe730d0ab0e525,0690f53e62019b6a3e89c3d9eabe730d0ab0e525,ncloc_identical,18891.0,18891.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,171.0,198.0,27.0,27.0,1.9,1.9,0.0,0.0,10.7,10.7,0.0,0.0,2613.0,2613.0,0.0,0.0,981.0,937.0,-44.0,44.0,172.0,200.0,28.0,28.0
treatment,raphaelmansuy/code2prompt,2024-03,exact_match,6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,ncloc_identical,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,17.5,17.5,0.0,0.0,95.0,95.0,0.0,0.0,95.0,100.0,5.0,5.0,9.0,10.0,1.0,1.0
treatment,raphaelmansuy/code2prompt,2024-06,exact_match,3abdad8e93104f890e8d53b543c0ad3b09a15dfa,3abdad8e93104f890e8d53b543c0ad3b09a15dfa,ncloc_identical,1030.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,26.5,26.5,0.0,0.0,164.0,164.0,0.0,0.0,103.0,109.0,6.0,6.0,9.0,11.0,2.0,2.0
treatment,raphaelmansuy/code2prompt,2024-07,exact_match,7beca452e2e50d659f11cc34a248389833c26882,7beca452e2e50d659f11cc34a248389833c26882,ncloc_identical,1889.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,-1.0,1.0,0.0,0.0,0.0,0.0,23.9,23.9,0.0,0.0,275.0,275.0,0.0,0.0,183.0,178.0,-5.0,5.0,18.0,17.0,-1.0,1.0
treatment,raphaelmansuy/code2prompt,2024-09,exact_match,3b377ba47526cb784e449de65694c85cb2ef6421,3b377ba47526cb784e449de65694c85cb2ef6421,ncloc_identical,2639.0,2639.0,0.0,0.0,5.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,19.0,21.0,2.0,2.0,1.0,1.0,0.0,0.0,23.4,23.4,0.0,0.0,386.0,386.0,0.0,0.0,180.0,190.0,10.0,10.0,24.0,22.0,-2.0,2.0
treatment,raphaelmansuy/code2prompt,2024-12,exact_match,2730fb1b6d143bb1d0adae2f0fbf18ddf1aecc20,2730fb1b6d143bb1d0adae2f0fbf18ddf1aecc20,ncloc_identical,2639.0,2639.0,0.0,0.0,5.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,19.0,21.0,2.0,2.0,1.0,1.0,0.0,0.0,23.4,23.4,0.0,0.0,386.0,386.0,0.0,0.0,180.0,190.0,10.0,10.0,24.0,22.0,-2.0,2.0
treatment,raphaelmansuy/code2prompt,2025-01,exact_match,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,ncloc_identical,2639.0,2639.0,0.0,0.0,5.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,19.0,21.0,2.0,2.0,1.0,1.0,0.0,0.0,23.4,23.4,0.0,0.0,386.0,386.0,0.0,0.0,180.0,190.0,10.0,10.0,24.0,22.0,-2.0,2.0
treatment,raphaelmansuy/iteration_of_tought,2024-09,exact_match,53b2a870b95abb88742ea4b5480bae8e87867348,53b2a870b95abb88742ea4b5480bae8e87867348,ncloc_identical,303.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.9,9.9,0.0,0.0,34.7,34.7,0.0,0.0,42.0,42.0,0.0,0.0,12.0,17.0,5.0,5.0,1.0,2.0,1.0,1.0
treatment,samuelgursky/davinci-resolve-mcp,2025-03,exact_match,f10b0f93aec15b5c92b2bed33a60270e100dc317,f10b0f93aec15b5c92b2bed33a60270e100dc317,ncloc_different,7828.0,10768.0,2940.0,2940.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,296.0,115.0,115.0,11.3,57.9,46.599999999999994,46.599999999999994,25.6,24.9,-0.7000000000000028,0.7000000000000028,3043.0,4370.0,1327.0,1327.0,2589.0,4165.0,1576.0,1576.0,185.0,300.0,115.0,115.0
treatment,samuelgursky/davinci-resolve-mcp,2025-04,exact_match,19dc53236193de61f79facc731024a75d3c3be5c,19dc53236193de61f79facc731024a75d3c3be5c,ncloc_different,7828.0,10768.0,2940.0,2940.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,296.0,115.0,115.0,11.3,57.9,46.599999999999994,46.599999999999994,25.6,24.9,-0.7000000000000028,0.7000000000000028,3043.0,4370.0,1327.0,1327.0,2589.0,4165.0,1576.0,1576.0,185.0,300.0,115.0,115.0
treatment,sbomify/sbomify,2025-01,exact_match,d8357a144cfc82a75a9a367fd9d51295a600a1e5,d8357a144cfc82a75a9a367fd9d51295a600a1e5,ncloc_close,27968.0,27990.0,22.0,22.0,8.0,7.0,-1.0,1.0,2.0,29.0,27.0,27.0,221.0,332.0,111.0,111.0,20.9,20.8,-0.09999999999999787,0.09999999999999787,7.2,7.3,0.09999999999999964,0.09999999999999964,1015.0,1015.0,0.0,0.0,1038.0,1536.0,498.0,498.0,231.0,368.0,137.0,137.0
treatment,sbomify/sbomify,2025-02,exact_match,cea548993884689448f6299084c83a512ab54198,cea548993884689448f6299084c83a512ab54198,ncloc_close,28438.0,28464.0,26.0,26.0,8.0,7.0,-1.0,1.0,2.0,33.0,31.0,31.0,222.0,336.0,114.0,114.0,20.4,20.2,-0.1999999999999993,0.1999999999999993,7.5,7.5,0.0,0.0,1053.0,1053.0,0.0,0.0,1030.0,1540.0,510.0,510.0,232.0,376.0,144.0,144.0
treatment,sbomify/sbomify,2025-03,exact_match,cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,ncloc_different,28473.0,28867.0,394.0,394.0,8.0,8.0,0.0,0.0,2.0,36.0,34.0,34.0,223.0,346.0,123.0,123.0,20.4,19.9,-0.5,0.5,7.5,7.7,0.20000000000000018,0.20000000000000018,1063.0,1105.0,42.0,42.0,1045.0,1601.0,556.0,556.0,233.0,390.0,157.0,157.0
treatment,sbomify/sbomify,2025-04,exact_match,9871229a57c55c6be3e0f0aab6f0377c72c1acb4,9871229a57c55c6be3e0f0aab6f0377c72c1acb4,ncloc_close,29163.0,29189.0,26.0,26.0,8.0,8.0,0.0,0.0,2.0,36.0,34.0,34.0,227.0,353.0,126.0,126.0,19.8,19.6,-0.1999999999999993,0.1999999999999993,7.9,8.0,0.09999999999999964,0.09999999999999964,1173.0,1173.0,0.0,0.0,1068.0,1638.0,570.0,570.0,237.0,397.0,160.0,160.0
treatment,sbomify/sbomify,2025-05,exact_match,9cd280ec409b119e5fb1ee3f6a25700655e888e1,9cd280ec409b119e5fb1ee3f6a25700655e888e1,ncloc_close,31878.0,31870.0,-8.0,8.0,14.0,13.0,-1.0,1.0,1.0,32.0,31.0,31.0,242.0,392.0,150.0,150.0,19.0,18.9,-0.10000000000000142,0.10000000000000142,8.5,8.5,0.0,0.0,1432.0,1432.0,0.0,0.0,1121.0,1805.0,684.0,684.0,257.0,437.0,180.0,180.0
treatment,sbomify/sbomify,2025-06,exact_match,80ac2a0770147bbb7c2e4cc1f0054da96d2aa669,80ac2a0770147bbb7c2e4cc1f0054da96d2aa669,ncloc_close,45839.0,45830.0,-9.0,9.0,16.0,15.0,-1.0,1.0,1.0,32.0,31.0,31.0,321.0,571.0,250.0,250.0,14.7,14.7,0.0,0.0,8.5,8.5,0.0,0.0,2672.0,2672.0,0.0,0.0,1897.0,2833.0,936.0,936.0,338.0,618.0,280.0,280.0
treatment,sbomify/sbomify,2025-07,exact_match,571a358c77be14342e46b109d3053a296c6cc094,571a358c77be14342e46b109d3053a296c6cc094,ncloc_close,79232.0,79252.0,20.0,20.0,9.0,6.0,-3.0,3.0,1.0,39.0,38.0,38.0,552.0,908.0,356.0,356.0,10.2,10.2,0.0,0.0,11.0,11.0,0.0,0.0,5776.0,5776.0,0.0,0.0,3980.0,5083.0,1103.0,1103.0,562.0,953.0,391.0,391.0
treatment,sirkirby/unifi-network-rules,2024-09,exact_match,f39942626fa3a5ffce9810732aa94fefca659720,f39942626fa3a5ffce9810732aa94fefca659720,ncloc_identical,616.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,82.0,82.0,0.0,0.0,67.0,87.0,20.0,20.0,6.0,10.0,4.0,4.0
treatment,sirkirby/unifi-network-rules,2024-11,exact_match,9cf9d3176f67c1d5a31f6351546acb3d03dcb086,9cf9d3176f67c1d5a31f6351546acb3d03dcb086,ncloc_identical,887.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,17.0,7.0,7.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,0.0,133.0,133.0,0.0,0.0,117.0,152.0,35.0,35.0,11.0,18.0,7.0,7.0
treatment,sirkirby/unifi-network-rules,2024-12,exact_match,7ecc60de7672efe69ea0872ce26ddb9401d057e3,7ecc60de7672efe69ea0872ce26ddb9401d057e3,ncloc_identical,629.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,14.0,5.0,5.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,0.0,97.0,97.0,0.0,0.0,93.0,118.0,25.0,25.0,10.0,15.0,5.0,5.0
treatment,sirkirby/unifi-network-rules,2025-01,exact_match,f359e4ebe8bdaeaf25ae516176b50849adab845a,f359e4ebe8bdaeaf25ae516176b50849adab845a,ncloc_identical,682.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,0.0,112.0,112.0,0.0,0.0,97.0,127.0,30.0,30.0,10.0,16.0,6.0,6.0
treatment,sirkirby/unifi-network-rules,2025-02,exact_match,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,ncloc_identical,2418.0,2418.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,38.0,12.0,12.0,1.1,1.1,0.0,0.0,11.5,11.5,0.0,0.0,607.0,607.0,0.0,0.0,436.0,496.0,60.0,60.0,26.0,40.0,14.0,14.0
treatment,sirkirby/unifi-network-rules,2025-03,exact_match,702090debca7301d7ffbb242edc927cc1c5a2703,702090debca7301d7ffbb242edc927cc1c5a2703,ncloc_identical,6960.0,6960.0,0.0,0.0,1.0,11.0,10.0,10.0,1.0,0.0,-1.0,1.0,102.0,133.0,31.0,31.0,0.0,0.0,0.0,0.0,25.6,25.6,0.0,0.0,2271.0,2271.0,0.0,0.0,1674.0,1854.0,180.0,180.0,104.0,144.0,40.0,40.0
treatment,sirkirby/unifi-network-rules,2025-04,exact_match,b208b60791430e40bb8e2bc43c0ff81632167a72,b208b60791430e40bb8e2bc43c0ff81632167a72,ncloc_identical,7493.0,7493.0,0.0,0.0,1.0,10.0,9.0,9.0,1.0,0.0,-1.0,1.0,104.0,137.0,33.0,33.0,0.2,0.2,0.0,0.0,25.7,25.7,0.0,0.0,2693.0,2693.0,0.0,0.0,1999.0,2189.0,190.0,190.0,106.0,147.0,41.0,41.0
treatment,sirkirby/unifi-network-rules,2025-06,exact_match,c5a94b82797ea738e2f9f796f918e315dc71fe90,c5a94b82797ea738e2f9f796f918e315dc71fe90,ncloc_identical,8416.0,8416.0,0.0,0.0,1.0,12.0,11.0,11.0,1.0,0.0,-1.0,1.0,121.0,159.0,38.0,38.0,0.6,0.6,0.0,0.0,25.1,25.1,0.0,0.0,3272.0,3272.0,0.0,0.0,2423.0,2648.0,225.0,225.0,123.0,171.0,48.0,48.0
treatment,sirkirby/unifi-network-rules,2025-07,exact_match,82b213f6193a4d0bdac8093c235b16e205d8b6d0,82b213f6193a4d0bdac8093c235b16e205d8b6d0,ncloc_identical,8562.0,8562.0,0.0,0.0,1.0,11.0,10.0,10.0,1.0,0.0,-1.0,1.0,117.0,156.0,39.0,39.0,0.2,0.2,0.0,0.0,25.2,25.2,0.0,0.0,3335.0,3335.0,0.0,0.0,2381.0,2611.0,230.0,230.0,119.0,167.0,48.0,48.0
treatment,smartian1/tgtrader,2024-12,exact_match,3c8708fa225b77637ff726318b00cd14a351e7c4,3c8708fa225b77637ff726318b00cd14a351e7c4,ncloc_identical,4372.0,4372.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,93.0,5.0,5.0,1.1,1.1,0.0,0.0,38.7,38.7,0.0,0.0,1066.0,1066.0,0.0,0.0,1057.0,1082.0,25.0,25.0,93.0,98.0,5.0,5.0
treatment,smartian1/tgtrader,2025-01,exact_match,a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,ncloc_identical,15263.0,15263.0,0.0,0.0,48.0,49.0,1.0,1.0,0.0,2.0,2.0,2.0,217.0,238.0,21.0,21.0,0.9,0.9,0.0,0.0,20.9,20.9,0.0,0.0,1962.0,1962.0,0.0,0.0,2099.0,2245.0,146.0,146.0,265.0,289.0,24.0,24.0
treatment,smartian1/tgtrader,2025-02,exact_match,1b533268cbcf209e7db165f44ba5494749587cfc,1b533268cbcf209e7db165f44ba5494749587cfc,ncloc_identical,17293.0,17293.0,0.0,0.0,49.0,50.0,1.0,1.0,0.0,2.0,2.0,2.0,280.0,301.0,21.0,21.0,1.6,1.6,0.0,0.0,22.6,22.6,0.0,0.0,2330.0,2330.0,0.0,0.0,2720.0,2866.0,146.0,146.0,329.0,353.0,24.0,24.0
treatment,smartian1/tgtrader,2025-03,exact_match,48a5a6e8245592314a2eb3d667ada5faac2a367f,48a5a6e8245592314a2eb3d667ada5faac2a367f,ncloc_identical,17880.0,17880.0,0.0,0.0,49.0,50.0,1.0,1.0,0.0,2.0,2.0,2.0,293.0,327.0,34.0,34.0,1.5,1.5,0.0,0.0,22.9,22.9,0.0,0.0,2429.0,2429.0,0.0,0.0,2805.0,3016.0,211.0,211.0,342.0,379.0,37.0,37.0
treatment,smartian1/tgtrader,2025-04,exact_match,9d17bd75396997b746338c8911d8d781c096ed35,9d17bd75396997b746338c8911d8d781c096ed35,ncloc_identical,18901.0,18901.0,0.0,0.0,49.0,50.0,1.0,1.0,0.0,2.0,2.0,2.0,337.0,378.0,41.0,41.0,1.7,1.7,0.0,0.0,23.6,23.6,0.0,0.0,2746.0,2746.0,0.0,0.0,3194.0,3440.0,246.0,246.0,386.0,430.0,44.0,44.0
treatment,smorin/py-launch-blueprint,2025-01,exact_match,6e38b18030b3f1be9933dac9f37c20b67503b9ca,6e38b18030b3f1be9933dac9f37c20b67503b9ca,ncloc_identical,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.8,0.0,0.0,45.0,45.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-02,exact_match,753b3a381bad4feeb39d7f3480c2132d017ca766,753b3a381bad4feeb39d7f3480c2132d017ca766,ncloc_identical,483.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,0.0,0.0,45.0,45.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-03,exact_match,2d2619221e0a67978190307d9361f8ca41313265,2d2619221e0a67978190307d9361f8ca41313265,ncloc_identical,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.2,0.0,0.0,49.0,49.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-04,exact_match,97f2599a581d8333f239dd49294a29197b8759ff,97f2599a581d8333f239dd49294a29197b8759ff,ncloc_identical,537.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,27.4,0.0,0.0,50.0,50.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-05,exact_match,340916d9c9f3df35fa595ff6aa511daabb95888a,340916d9c9f3df35fa595ff6aa511daabb95888a,ncloc_identical,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,27.6,0.0,0.0,50.0,50.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,smorin/py-launch-blueprint,2025-06,exact_match,1c84afa61f2abc7201f79fe590fe7ecb8a54b284,1c84afa61f2abc7201f79fe590fe7ecb8a54b284,ncloc_identical,537.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,36.4,0.0,0.0,50.0,50.0,0.0,0.0,5.0,2.0,-3.0,3.0,2.0,2.0,0.0,0.0
treatment,sshtunnelvision/MCP-LOGO-GEN,2025-03,exact_match,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,ncloc_identical,561.0,561.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,14.7,14.7,0.0,0.0,70.0,70.0,0.0,0.0,31.0,41.0,10.0,10.0,6.0,9.0,3.0,3.0
treatment,synaptiai/prompt-decorators,2025-02,exact_match,17ba5520183934d193c2bd26502a71b3253e4acd,17ba5520183934d193c2bd26502a71b3253e4acd,ncloc_identical,5998.0,5998.0,0.0,0.0,5.0,2.0,-3.0,3.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,4.5,4.5,0.0,0.0,34.2,34.2,0.0,0.0,867.0,867.0,0.0,0.0,389.0,281.0,-108.0,108.0,48.0,45.0,-3.0,3.0
treatment,synaptiai/prompt-decorators,2025-03,exact_match,d43502d6d3034874c6b19ca459bc297c76b2bca0,d43502d6d3034874c6b19ca459bc297c76b2bca0,ncloc_identical,10657.0,10657.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,185.0,44.0,44.0,1.8,1.8,0.0,0.0,32.4,32.4,0.0,0.0,2659.0,2659.0,0.0,0.0,1720.0,1870.0,150.0,150.0,143.0,187.0,44.0,44.0
treatment,synaptiai/prompt-decorators,2025-04,exact_match,1bb0e8789bf0ee88c448d745d3f3a93244a00932,1bb0e8789bf0ee88c448d745d3f3a93244a00932,ncloc_identical,10657.0,10657.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,185.0,44.0,44.0,1.8,1.8,0.0,0.0,32.4,32.4,0.0,0.0,2659.0,2659.0,0.0,0.0,1720.0,1870.0,150.0,150.0,143.0,187.0,44.0,44.0
treatment,synaptiai/prompt-decorators,2025-05,exact_match,e0830277744ae4089dcd630dab688a3e892f19af,e0830277744ae4089dcd630dab688a3e892f19af,ncloc_identical,11562.0,11562.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,207.0,48.0,48.0,1.6,1.6,0.0,0.0,32.3,32.3,0.0,0.0,2938.0,2938.0,0.0,0.0,1815.0,1985.0,170.0,170.0,161.0,209.0,48.0,48.0
treatment,synaptiai/prompt-decorators,2025-06,exact_match,1dd0f977ff0cbe127717a6c4d7f198a609485f69,1dd0f977ff0cbe127717a6c4d7f198a609485f69,ncloc_identical,11562.0,11562.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,207.0,48.0,48.0,1.6,1.6,0.0,0.0,32.3,32.3,0.0,0.0,2938.0,2938.0,0.0,0.0,1815.0,1985.0,170.0,170.0,161.0,209.0,48.0,48.0
treatment,synaptiai/prompt-decorators,2025-07,exact_match,75ab51622f28cdbecba739a07a404f76b803f4df,75ab51622f28cdbecba739a07a404f76b803f4df,ncloc_identical,11562.0,11562.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,207.0,48.0,48.0,1.6,1.6,0.0,0.0,32.3,32.3,0.0,0.0,2938.0,2938.0,0.0,0.0,1815.0,1985.0,170.0,170.0,161.0,209.0,48.0,48.0
